num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
4155	トルーディー が 3 ヶ月間 以内 に 折り紙 を 繰れた 。	トルーディー は その 折り紙 を 繰れる のに 7 ヶ月間 を 費やした 。	contradiction	26	月間	random	2区間比較（以内/ちょうど）
4156	マチルダ が 2 ヶ月間 以内 に 繋がり を 見せた 。	マチルダ は その 繋がり を 見せる のに 6 ヶ月間 を 費やした 。	contradiction	26	月間	random	2区間比較（以内/ちょうど）
4157	イヴァン が 8 ヶ月間 以内 に 指定 を 行った 。	イヴァン は その 指定 を 行う のに 6 ヶ月間 を 費やした 。	neutral	26	月間	random	2区間比較（以内/ちょうど）
4158	プロッド が 6 ヶ月間 以内 に 滑り出し を 切った 。	プロッド は その 滑り出し を 切る のに 4 ヶ月間 を 費やした 。	neutral	26	月間	random	2区間比較（以内/ちょうど）
4159	ペギー が 1 ヶ月間 以内 に 町 を 練り歩いた 。	ペギー は その 町 を 練り歩く のに 7 ヶ月間 を 費やした 。	contradiction	26	月間	random	2区間比較（以内/ちょうど）
4160	チャーリー が 8 ヶ月間 以内 に ピストン を 押した 。	チャーリー は その ピストン を 押す のに 8 ヶ月間 を 費やした 。	neutral	26	月間	random	2区間比較（以内/ちょうど）
4161	ビクター が 5 ヶ月間 以内 に 異常 を 受けた 。	ビクター は その 異常 を 受ける のに 3 ヶ月間 を 費やした 。	neutral	26	月間	random	2区間比較（以内/ちょうど）
4162	ペギー が 9 ヶ月間 以内 に 紅葉 を 始めた 。	ペギー は その 紅葉 を 始める のに 1 ヶ月間 を 費やした 。	neutral	26	月間	random	2区間比較（以内/ちょうど）
4163	ボブ が 2 ヶ月間 以内 に 日時 を 案内 した 。	ボブ は その 日時 を 案内 する のに 3 ヶ月間 を 費やした 。	contradiction	26	月間	random	2区間比較（以内/ちょうど）
4164	トルーディー が 8 ヶ月間 以内 に プレビュー を 開始 した 。	トルーディー は その プレビュー を 開始 する のに 2 ヶ月間 を 費やした 。	neutral	26	月間	random	2区間比較（以内/ちょうど）
4165	ゾーイ が 3 ヶ月間 以内 に 抗告 を 行った 。	ゾーイ は その 抗告 を 行う のに 8 ヶ月間 を 費やした 。	contradiction	26	月間	random	2区間比較（以内/ちょうど）
4166	トレント が 8 ヶ月間 以内 に メタデータ を 作成 した 。	トレント は その メタデータ を 作成 する のに 8 ヶ月間 を 費やした 。	neutral	26	月間	random	2区間比較（以内/ちょうど）
4167	チャーリー が 7 ヶ月間 以内 に チョコ を 繰れた 。	チャーリー は その チョコ を 繰れる のに 8 ヶ月間 を 費やした 。	contradiction	26	月間	random	2区間比較（以内/ちょうど）
4168	ビクター が 7 ヶ月間 以内 に 御節 を 食べた 。	ビクター は その 御節 を 食べる のに 3 ヶ月間 を 費やした 。	neutral	26	月間	random	2区間比較（以内/ちょうど）
4169	アイザック が 2 ヶ月間 以内 に 雛 を 流した 。	アイザック は その 雛 を 流す のに 3 ヶ月間 を 費やした 。	contradiction	26	月間	random	2区間比較（以内/ちょうど）
4170	ウォルター が 6 ヶ月間 以内 に 寝汗 を 欠いた 。	ウォルター は その 寝汗 を 欠く のに 7 ヶ月間 を 費やした 。	contradiction	26	月間	random	2区間比較（以内/ちょうど）
4171	プロッド が 2 ヶ月間 以内 に 機関 を 更新 した 。	プロッド は その 機関 を 更新 する のに 1 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4172	オスカー が 1 ヶ月間 以内 に 表情 を 見せた 。	オスカー は その 表情 を 見せる のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4173	エレン が 2 ヶ月間 以内 に 裂傷 を 負った 。	エレン は その 裂傷 を 負う のに 2 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4174	フランク が 2 ヶ月間 以内 に クイックルワイパ を 駆けた 。	フランク は その クイックルワイパ を 駆ける のに 1 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4175	オスカー が 2 ヶ月間 以内 に 委員 長 を 仰せ付かった 。	オスカー は その 委員 長 を 仰せ付かる のに 2 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4176	マチルダ が 2 ヶ月間 以内 に 凶 を 挽いた 。	マチルダ は その 凶 を 挽く のに 2 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4177	キャロル が 2 ヶ月間 以内 に 激励 金 を 手渡した 。	キャロル は その 激励 金 を 手渡す のに 2 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4178	アリス が 2 ヶ月間 以内 に 再選 を 決めた 。	アリス は その 再選 を 決める のに 2 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4179	キャロル が 2 ヶ月間 以内 に カード を 獲得 した 。	キャロル は その カード を 獲得 する のに 1 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4180	マチルダ が 2 ヶ月間 以内 に 状況 を 説明 した 。	マチルダ は その 状況 を 説明 する のに 1 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4181	チャーリー が 2 ヶ月間 以内 に 御前 を 送った 。	チャーリー は その 御前 を 送る のに 2 ヶ月間 を 費やした 。	neutral	26	月間	short	2区間比較（以内/ちょうど）
4182	ジャスティン が 1 ヶ月間 以内 に 取り引き を 結んだ 。	ジャスティン は その 取り引き を 結ぶ のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4183	イブ が 1 ヶ月間 以内 に 対決 を 繰り広げた 。	イブ は その 対決 を 繰り広げる のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4184	パット が 1 ヶ月間 以内 に 実務 を 行った 。	パット は その 実務 を 行う のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4185	フランク が 1 ヶ月間 以内 に 成績 を 収めた 。	フランク は その 成績 を 収める のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4186	ジャスティン が 1 ヶ月間 以内 に 孫 を 守った 。	ジャスティン は その 孫 を 守る のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4187	マロリー が 1 ヶ月間 以内 に 観光 を 案内 した 。	マロリー は その 観光 を 案内 する のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4188	プロッド が 1 ヶ月間 以内 に 頭角 を 現した 。	プロッド は その 頭角 を 現す のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4189	ゾーイ が 1 ヶ月間 以内 に 三振 を 達成 した 。	ゾーイ は その 三振 を 達成 する のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4190	チャーリー が 1 ヶ月間 以内 に 歩み を 進めた 。	チャーリー は その 歩み を 進める のに 2 ヶ月間 を 費やした 。	contradiction	26	月間	short	2区間比較（以内/ちょうど）
4191	スティーブ が 4 日間 以内 に 案内 を 登録 した 。	スティーブ は その 案内 を 登録 する のに 9 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4192	プロッド が 5 日間 以内 に 披露宴 を 挙げた 。	プロッド は その 披露宴 を 挙げる のに 4 日間 を 費やした 。	neutral	26	日間	random	2区間比較（以内/ちょうど）
4193	デイヴ が 7 日間 以内 に 農業 を 継いだ 。	デイヴ は その 農業 を 継ぐ のに 3 日間 を 費やした 。	neutral	26	日間	random	2区間比較（以内/ちょうど）
4194	マレット が 3 日間 以内 に 彼 を 案内 した 。	マレット は その 彼 を 案内 する のに 6 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4195	チャーリー が 1 日間 以内 に 鈴蘭 を 贈った 。	チャーリー は その 鈴蘭 を 贈る のに 2 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4196	スティーブ が 6 日間 以内 に ゲートボール を 楽しんだ 。	スティーブ は その ゲートボール を 楽しむ のに 7 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4197	キャロル が 9 日間 以内 に 結果 を 纏めた 。	キャロル は その 結果 を 纏める のに 4 日間 を 費やした 。	neutral	26	日間	random	2区間比較（以内/ちょうど）
4198	フランク が 2 日間 以内 に 脱水 症 を 起こした 。	フランク は その 脱水 症 を 起こす のに 5 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4199	チャーリー が 4 日間 以内 に フィレンツェ を 訪れた 。	チャーリー は その フィレンツェ を 訪れる のに 7 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4200	アイザック が 6 日間 以内 に 首 を 振った 。	アイザック は その 首 を 振る のに 8 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4201	マーヴィン が 1 日間 以内 に アイデア を 致した 。	マーヴィン は その アイデア を 致す のに 4 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4202	ジャスティン が 8 日間 以内 に 買取 を 致した 。	ジャスティン は その 買取 を 致す のに 6 日間 を 費やした 。	neutral	26	日間	random	2区間比較（以内/ちょうど）
4203	アイザック が 4 日間 以内 に 詩 を 発表 した 。	アイザック は その 詩 を 発表 する のに 9 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4204	エレン が 7 日間 以内 に 来場 者 を 御迎え した 。	エレン は その 来場 者 を 御迎え する のに 6 日間 を 費やした 。	neutral	26	日間	random	2区間比較（以内/ちょうど）
4205	フランク が 1 日間 以内 に スケジュール を 案内 した 。	フランク は その スケジュール を 案内 する のに 6 日間 を 費やした 。	contradiction	26	日間	random	2区間比較（以内/ちょうど）
4206	アリス が 5 日間 以内 に ラリー を 楽しんだ 。	アリス は その ラリー を 楽しむ のに 4 日間 を 費やした 。	neutral	26	日間	random	2区間比較（以内/ちょうど）
