num	premise	hypothesis	gold_label	template_num	time_format	time_span
7201	プロッド は 領土 の 北朝鮮 を 1 ヶ月間 訪問 した 。	プロッド は 領土 の 北朝鮮 を 訪問 した 。	entailment	36	月間	short
7202	マチルダ は 活動 の 評論 を 1 ヶ月間 発表 した 。	マチルダ は 活動 の 評論 を 発表 した 。	entailment	36	月間	short
7203	ゾーイ は 番組 の 知識 を 1 ヶ月間 発信 した 。	ゾーイ は 番組 の 知識 を 発信 した 。	entailment	36	月間	short
7204	マチルダ は ファイル の 簡素 化 を 1 ヶ月間 行った 。	マチルダ は ファイル の 簡素 化 を 行った 。	entailment	36	月間	short
7205	ペギー は 分 の 金 を 1 ヶ月間 払った 。	ペギー は 分 の 金 を 払った 。	entailment	36	月間	short
7206	マロリー は 市長 の 所信 を 1 ヶ月間 伺った 。	マロリー は 市長 の 所信 を 伺った 。	entailment	36	月間	short
7207	トルーディー は 宴会 の チェックイン を 2 ヶ月間 承った 。	トルーディー は 宴会 の チェックイン を 承った 。	entailment	36	月間	short
7208	キャロル は 商店 の 口コミ を 2 ヶ月間 書いた 。	キャロル は 商店 の 口コミ を 書いた 。	entailment	36	月間	short
7209	オスカー は 返金 の 評価 を 1 ヶ月間 致した 。	オスカー は 返金 の 評価 を 致した 。	entailment	36	月間	short
7210	スティーブ は 改革 の 教書 を 1 ヶ月間 提出 した 。	スティーブ は 改革 の 教書 を 提出 した 。	entailment	36	月間	short
7211	マレット は 希望 の 読者 を 1 ヶ月間 案内 した 。	マレット は 希望 の 読者 を 案内 した 。	entailment	36	月間	short
7212	キャロル は 物件 の 地図 を 2 ヶ月間 提供 した 。	キャロル は 物件 の 地図 を 提供 した 。	entailment	36	月間	short
7213	マロリー は 以下 の 公表 を 2 ヶ月間 致した 。	マロリー は 以下 の 公表 を 致した 。	entailment	36	月間	short
7214	デイヴ は 潮 の 悪化 を 2 ヶ月間 受けた 。	デイヴ は 潮 の 悪化 を 受けた 。	entailment	36	月間	short
7215	スティーブ は 対策 の 準備 を 1 ヶ月間 指示 した 。	スティーブ は 対策 の 準備 を 指示 した 。	entailment	36	月間	short
7216	キャロル は サービス の 逃避 行 を 1 ヶ月間 開始 した 。	キャロル は サービス の 逃避 行 を 開始 した 。	entailment	36	月間	short
7217	プロッド は 仕事 の 付き合い を 1 ヶ月間 した 。	プロッド は 仕事 の 付き合い を した 。	entailment	36	月間	short
7218	チャーリー は どこ の デザート を 1 ヶ月間 選んだ 。	チャーリー は どこ の デザート を 選んだ 。	entailment	36	月間	short
7219	マーヴィン は 政策 の 一部 を 2 ヶ月間 決定 した 。	マーヴィン は 政策 の 一部 を 決定 した 。	entailment	36	月間	short
7220	イブ は 個別 の 項目 を 1 ヶ月間 作成 した 。	イブ は 個別 の 項目 を 作成 した 。	entailment	36	月間	short
7221	ジャスティン は 待望 の 歌 を 1 ヶ月間 リリース した 。	ジャスティン は 待望 の 歌 を リリース した 。	entailment	36	月間	short
7222	トルーディー は 無罪 の 許可 を 2 ヶ月間 下した 。	トルーディー は 無罪 の 許可 を 下した 。	entailment	36	月間	short
7223	パット は 方法 の 返答 を 1 ヶ月間 受けた 。	パット は 方法 の 返答 を 受けた 。	entailment	36	月間	short
7224	プロッド は 周り の 門 を 1 ヶ月間 守った 。	プロッド は 周り の 門 を 守った 。	entailment	36	月間	short
7225	マロリー は 一定 の 回復 を 1 ヶ月間 受けた 。	マロリー は 一定 の 回復 を 受けた 。	entailment	36	月間	short
7226	イヴァン は 掲示板 の ソレ を 3 日間 知った 。	イヴァン は 掲示板 の ソレ を 知った 。	entailment	36	日間	random
7227	デイヴ は 皆様 の 力 を 8 日間 頂いた 。	デイヴ は 皆様 の 力 を 頂いた 。	entailment	36	日間	random
7228	ペギー は 左 の 斡旋 を 3 日間 行った 。	ペギー は 左 の 斡旋 を 行った 。	entailment	36	日間	random
7229	ジャスティン は 数々 の 記録 を 3 日間 樹立 した 。	ジャスティン は 数々 の 記録 を 樹立 した 。	entailment	36	日間	random
7230	エレン は 法案 の 回答 を 3 日間 行った 。	エレン は 法案 の 回答 を 行った 。	entailment	36	日間	random
7231	デイヴ は 大会 の 突破 を 9 日間 目指した 。	デイヴ は 大会 の 突破 を 目指した 。	entailment	36	日間	random
7232	マレット は システム の 解説 を 4 日間 致した 。	マレット は システム の 解説 を 致した 。	entailment	36	日間	random
7233	デイヴ は 御礼 の 謝罪 を 8 日間 申し上げた 。	デイヴ は 御礼 の 謝罪 を 申し上げた 。	entailment	36	日間	random
7234	トルーディー は 修理 の 鑑定 を 8 日間 承った 。	トルーディー は 修理 の 鑑定 を 承った 。	entailment	36	日間	random
7235	デイヴ は 投手 の 候補 者 を 9 日間 発表 した 。	デイヴ は 投手 の 候補 者 を 発表 した 。	entailment	36	日間	random
7236	フランク は 著者 の 一般 論 を 6 日間 述べた 。	フランク は 著者 の 一般 論 を 述べた 。	entailment	36	日間	random
7237	パット は 決死 の 論争 を 7 日間 繰り広げた 。	パット は 決死 の 論争 を 繰り広げた 。	entailment	36	日間	random
7238	オスカー は 個別 の 苦情 を 7 日間 承った 。	オスカー は 個別 の 苦情 を 承った 。	entailment	36	日間	random
7239	プロッド は 地域 の コンテンツ を 1 日間 発信 した 。	プロッド は 地域 の コンテンツ を 発信 した 。	entailment	36	日間	random
7240	イブ は 改革 の 答弁 書 を 9 日間 提出 した 。	イブ は 改革 の 答弁 書 を 提出 した 。	entailment	36	日間	random
7241	マロリー は 称賛 の 念波 を 9 日間 送った 。	マロリー は 称賛 の 念波 を 送った 。	entailment	36	日間	random
7242	アリス は カトリック の 仕置き を 5 日間 受けた 。	アリス は カトリック の 仕置き を 受けた 。	entailment	36	日間	random
7243	ビクター は 祝い の 問い合わせ を 2 日間 入れた 。	ビクター は 祝い の 問い合わせ を 入れた 。	entailment	36	日間	random
7244	デイヴ は 皆様 の 道のり を 3 日間 サポート した 。	デイヴ は 皆様 の 道のり を サポート した 。	entailment	36	日間	random
7245	プロッド は 愛 の テーマ を 4 日間 歌った 。	プロッド は 愛 の テーマ を 歌った 。	entailment	36	日間	random
7246	マーヴィン は 手 の 背 を 7 日間 合わせた 。	マーヴィン は 手 の 背 を 合わせた 。	entailment	36	日間	random
7247	ウォルター は 地元 の アップ を 6 日間 見せた 。	ウォルター は 地元 の アップ を 見せた 。	entailment	36	日間	random
7248	ジャスティン は 梗塞 の 膵炎 を 8 日間 起こした 。	ジャスティン は 梗塞 の 膵炎 を 起こした 。	entailment	36	日間	random
7249	マロリー は 防御 の 実利 を 8 日間 取った 。	マロリー は 防御 の 実利 を 取った 。	entailment	36	日間	random
7250	デイヴ は 拳銃 の 艦首 を 7 日間 向けた 。	デイヴ は 拳銃 の 艦首 を 向けた 。	entailment	36	日間	random
7251	ペギー は 報告 書 の 承認 書 を 1 日間 提出 した 。	ペギー は 報告 書 の 承認 書 を 提出 した 。	entailment	36	日間	short
7252	トレント は 旨 の 記録 簿 を 1 日間 作成 した 。	トレント は 旨 の 記録 簿 を 作成 した 。	entailment	36	日間	short
7253	トルーディー は 薔薇 の 果物 を 2 日間 贈った 。	トルーディー は 薔薇 の 果物 を 贈った 。	entailment	36	日間	short
7254	エレン は 仕事 の 表敬 状 を 1 日間 受けた 。	エレン は 仕事 の 表敬 状 を 受けた 。	entailment	36	日間	short
7255	ペギー は 一定 の 期待 を 2 日間 駆けた 。	ペギー は 一定 の 期待 を 駆けた 。	entailment	36	日間	short
7256	マレット は 築地 の 婦人 科 を 2 日間 訪れた 。	マレット は 築地 の 婦人 科 を 訪れた 。	entailment	36	日間	short
7257	デイヴ は 数々 の 商品 を 2 日間 発表 した 。	デイヴ は 数々 の 商品 を 発表 した 。	entailment	36	日間	short
7258	ジャスティン は 華燭 の 人前 式 を 2 日間 挙げた 。	ジャスティン は 華燭 の 人前 式 を 挙げた 。	entailment	36	日間	short
7259	ウォルター は 作戦 の 指揮 を 1 日間 執った 。	ウォルター は 作戦 の 指揮 を 執った 。	entailment	36	日間	short
7260	ペギー は 数々 の 記録 を 2 日間 樹立 した 。	ペギー は 数々 の 記録 を 樹立 した 。	entailment	36	日間	short
7261	マーヴィン は 平等 の 主張 を 1 日間 持った 。	マーヴィン は 平等 の 主張 を 持った 。	entailment	36	日間	short
7262	エレン は 祝い の 哀悼 を 2 日間 申し上げた 。	エレン は 祝い の 哀悼 を 申し上げた 。	entailment	36	日間	short
7263	ビクター は その分 の 税金 を 2 日間 払った 。	ビクター は その分 の 税金 を 払った 。	entailment	36	日間	short
7264	スティーブ は 失点 の 集中 打 を 2 日間 見せた 。	スティーブ は 失点 の 集中 打 を 見せた 。	entailment	36	日間	short
7265	マレット は 社会 人 の スタート を 1 日間 切った 。	マレット は 社会 人 の スタート を 切った 。	entailment	36	日間	short
7266	ウォルター は 数々 の 反応 を 2 日間 受けた 。	ウォルター は 数々 の 反応 を 受けた 。	entailment	36	日間	short
7267	イヴァン は メカニズム の 予測 を 2 日間 行った 。	イヴァン は メカニズム の 予測 を 行った 。	entailment	36	日間	short
7268	イブ は 貸し借り の 取り決め を 1 日間 結んだ 。	イブ は 貸し借り の 取り決め を 結んだ 。	entailment	36	日間	short
7269	ジャスティン は 相手 の 調子 を 2 日間 崩した 。	ジャスティン は 相手 の 調子 を 崩した 。	entailment	36	日間	short
7270	チャーリー は 真 の 突破 を 1 日間 決めた 。	チャーリー は 真 の 突破 を 決めた 。	entailment	36	日間	short
7271	トレント は 地域 の 裏話 を 1 日間 伝えた 。	トレント は 地域 の 裏話 を 伝えた 。	entailment	36	日間	short
7272	トレント は 変更 の ホテル を 2 日間 送った 。	トレント は 変更 の ホテル を 送った 。	entailment	36	日間	short
7273	イブ は 状況 の 添削 を 1 日間 行った 。	イブ は 状況 の 添削 を 行った 。	entailment	36	日間	short
7274	スティーブ は 量 の 胡座 を 2 日間 欠いた 。	スティーブ は 量 の 胡座 を 欠いた 。	entailment	36	日間	short
7275	フランク は 中古 の ウイスキー を 2 日間 貰った 。	フランク は 中古 の ウイスキー を 貰った 。	entailment	36	日間	short
7276	ウォルター は 内容 の 出題 を 6 時間 行った 。	ウォルター は 内容 の 出題 を 行った 。	entailment	36	時間	random
7277	ボブ は 情報 の 潰し を 2 時間 した 。	ボブ は 情報 の 潰し を した 。	entailment	36	時間	random
7278	フランク は 大学 の 中学校 を 6 時間 訪問 した 。	フランク は 大学 の 中学校 を 訪問 した 。	entailment	36	時間	random
7279	オスカー は 音楽 の ハナシ を 1 時間 した 。	オスカー は 音楽 の ハナシ を した 。	entailment	36	時間	random
7280	マーヴィン は 専用 の ソフト を 1 時間 作成 した 。	マーヴィン は 専用 の ソフト を 作成 した 。	entailment	36	時間	random
7281	マーヴィン は 学会 の 由紀夫 賞 を 8 時間 受賞 した 。	マーヴィン は 学会 の 由紀夫 賞 を 受賞 した 。	entailment	36	時間	random
7282	マロリー は ナイト の 開催 権 を 8 時間 得た 。	マロリー は ナイト の 開催 権 を 得た 。	entailment	36	時間	random
7283	スティーブ は 監督 の 駅頭 を 3 時間 行った 。	スティーブ は 監督 の 駅頭 を 行った 。	entailment	36	時間	random
7284	パット は 祭り の 安全 を 5 時間 祈願 した 。	パット は 祭り の 安全 を 祈願 した 。	entailment	36	時間	random
7285	イヴァン は 以下 の ラブレター を 8 時間 出した 。	イヴァン は 以下 の ラブレター を 出した 。	entailment	36	時間	random
7286	アイザック は 意見 の 弁論 を 7 時間 行った 。	アイザック は 意見 の 弁論 を 行った 。	entailment	36	時間	random
7287	アリス は 男 の コント を 8 時間 見せた 。	アリス は 男 の コント を 見せた 。	entailment	36	時間	random
